she	PRP	O
still	RB	O
blessed	VBD	B-verb.communication
that	DT	O
shit	NN	B-noun.communication
.	.	O
#realchop	HT	O

@DottyDizzot	USR	O
oh	UH	O
nice	JJ	O
,	,	O
im	PRP	O
sdill	RB	O
at	IN	O
work	NN	B-noun.act
=(	UH	O
but	CC	O
im	PRP	O
glad	JJ	O
it	PRP	O
's	VBZ	B-verb.stative
Friday	NNP	B-noun.time
today	NN	B-noun.time
=)	UH	O

I	PRP	O
hate	VBP	B-verb.emotion
when	WRB	O
people	NNS	B-noun.group
do	VBP	B-verb.social
shit	NN	B-noun.act
like	IN	O
that	DT	O

the	DT	O
day	NN	B-noun.time
you	PRP	O
go	VBP	B-verb.motion
shirtless	JJ	O
in	IN	O
school	NN	B-noun.location
is	VBZ	B-verb.stative
the	DT	O
day	NN	B-noun.time
I	PRP	O
give	VBP	B-verb.possession
birth	NN	B-noun.process
to	TO	O
a	DT	O
pig	NN	B-noun.animal

RT	RT	O
@GreatestQuotes	USR	O
:	:	O
"	''	O
When	WRB	O
everything	NN	B-noun.Tops
seems	VBZ	B-verb.perception
to	TO	O
be	VB	O
going	VBG	B-verb.stative
against	IN	O
you	PRP	O
,	,	O
remember	VB	B-verb.cognition
that	IN	O
the	DT	O
airplane	NN	B-noun.artifact
takes	VBZ	B-verb.motion
off	RP	O
against	IN	O
the	DT	O
wind	NN	B-noun.phenomenon
,	,	O
not	RB	O
with	IN	O
it	PRP	O
."	:	O
...	:	O

@TooSavii4tv	USR	O
alright	UH	O
bro	UH	O
unc	NNP	B-noun.person
said	VBD	B-verb.communication
he	PRP	O
do	VBP	O
n't	RB	O
what	WP	O
time	NN	B-noun.time
he	PRP	O
gonna	VBG	O
get	VB	B-verb.motion
there	RB	O
but	CC	O
just	RB	O
stay	VB	B-verb.motion
cus	IN	O
he	PRP	O
's	VBZ	B-verb.stative
gonna	VBG	O
cum	VB	B-verb.motion

@Redilocks	USR	O
ya	UH	O
know....he	UH	O
's	VBZ	B-verb.stative
gonna	VBG	O
be	VB	B-verb.stative
there	RB	O
Saturday	NNP	B-noun.time
.	.	O
I	PRP	O
could	MD	O
just	RB	O
drive	VB	B-verb.motion
down	IN	O
on	IN	O
Saturday	NNP	B-noun.time
.....	:	O
crash	VB	B-verb.motion
in	IN	O
ya'lls	PRP$	O
room	NN	B-noun.artifact
!	.	O

RT	RT	O
@WeSpazForJB	USR	O
:	:	O
http://twitpic.com/2nn4ee	URL	O
&lt;	SYM	O
----	SYM	O
still	RB	O
the	DT	O
funniest	JJS	O
photo	NN	B-noun.artifact
.	.	O
of	IN	O
all	DT	O
time	NN	B-noun.time
.	.	O
ALL	DT	O
TIME	NN	B-noun.time
.	.	O

@Bills_Ears	USR	O
WELL	UH	O
SORRRY	JJ	O
!!	.	O
I	PRP	O
did	VBD	O
n't	RB	O
know	VB	B-verb.cognition
you	PRP	O
YEARS	NNS	B-noun.time
AGO	RB	O
!	.	O

No	DT	O
work	NN	B-noun.act
today	NN	B-noun.time

@sarahk47	USR	O
Okay	UH	O
The	DT	O
doc	NN	B-noun.person
's	VBZ	B-verb.stative
saying	VBG	B-verb.communication
Keep	VB	B-verb.stative
it	PRP	O
tamped	VBN	B-verb.contact
down	RP	O
a	DT	O
coupla	NN	B-noun.time
days	NNS	I-noun.time
then	IN	O
bring	VB	B-verb.change
her	PRP	O
out	IN	O
early	RB	O
?	.	O

today	NN	B-noun.time
just	RB	O
does	VBZ	O
n't	RB	O
feel	VB	B-verb.cognition
like	IN	O
a	DT	O
Friday	NNP	B-noun.time

Gen	NNP	B-noun.artifact
pen	NNP	I-noun.artifact
n	CC	O
inc	NNP	B-noun.artifact
orr	NNP	O
ball	NN	B-noun.artifact
at	IN	O
own	JJ	O
46	CD	O
orr	NNP	O
comp	VBP	B-noun.artifact
long	JJ	O
pass	NN	I-noun.artifact
to	TO	O
end	VB	B-verb.stative
half	NN	B-noun.quantity
9-6	RB	O

DAVID	NNP	B-noun.person
MARIL	NNP	I-noun.person
:	:	O
Cut	VB	B-verb.contact
some	DT	O
TV	NN	B-noun.artifact
channels	NNS	I-noun.artifact
and	CC	O
let	VB	B-verb.social
me	PRP	O
buy	VBP	B-verb.possession
what	WP	O
I	PRP	O
watch	VBP	B-verb.perception
:	:	O
My	PRP$	O
question	NN	B-noun.communication
is	VBZ	B-verb.stative
why	WRB	O
,	,	O
when	WRB	O
we	PRP	O
purchase	VBP	B-verb.possession
cable	NN	B-noun.communication
and	CC	O
sa	NN	O
...	:	O
http://bit.ly/fW3ByU	URL	O

my	PRP$	O
past	NN	B-noun.time
was	VBD	B-verb.stative
the	DT	O
reason	NN	B-noun.motive
i	PRP	O
tried	VBD	B-verb.motion
to	TO	O
kill	VB	B-verb.contact
myself	PRP	O
the	DT	O
other	JJ	O
day	NN	B-noun.time
,	,	O
and	CC	O
i	PRP	O
'll	MD	O
gladly	RB	O
do	VB	B-verb.motion
it	PRP	O
again	RB	O
.	.	O

going	VBG	B-verb.motion
to	TO	O
portland	NNP	B-noun.location
in	IN	O
t-minus	NN	B-noun.time
26	CD	O
days	NNS	I-noun.time

Today	NN	B-noun.time
has	VBZ	O
been	VBN	B-verb.stative
a	DT	O
GREAT	JJ	O
day	NN	B-noun.time
__AND__	CC	O
it	PRP	O
just	RB	O
keeps	VBZ	B-verb.stative
getting	VBG	B-verb.change
better	RB	O
!!!	.	O
Thank	VB	B-verb.communication
You	PRP	O
Lord	NNP	B-noun.person
!	.	O

Check	VB	B-verb.perception
this	DT	O
video	NN	B-noun.communication
out	RP	O
--	:	O
Three	NNP	B-noun.group
Days	NNP	I-noun.group
Grace	NNP	I-noun.group
-	:	O
Break	NNP	B-noun.communication
(	(	O
Official	JJ	O
Music	NN	B-noun.communication
Video	NN	I-noun.communication
)	)	O
[	IN	O
HQ	JJ	O
]	:	O
http://t.co/GOwCLQJ	URL	O
via	IN	O
@youtube	USR	O

Small	JJ	O
Biz	NNP	I-noun.event
Tech	NNP	I-noun.event
Tour	NNP	I-noun.event
2010	CD	O
Launches	VBZ	B-verb.social
Five	CD	O
City	NN	I-noun.event
Tour	NN	I-noun.event
MONTCLAIR	NNP	B-noun.location
N.J.	NNP	B-noun.location
...:	:	O
The	DT	O
all	DT	O
day	NN	I-noun.event
event	NN	I-noun.event
features	VBZ	B-verb.stative
America's...	NNP	B-noun.group
http://tinyurl.com/28hd9fu	URL	O
#fb	HT	B-noun.communication

Lots	NNS	B-noun.quantity
of	IN	O
Merlot	NNP	B-noun.food
on	IN	O
Thursday	NNP	B-noun.time
night	NN	I-noun.time
means	VBZ	B-verb.cognition
tired	JJ	O
London	NNP	B-noun.person
Ladies	NNS	I-noun.person
are	VBP	B-verb.stative
in	IN	O
bed	NN	B-noun.location
by	IN	O
23.19	CD	O
on	IN	O
the	DT	O
Friday	NNP	B-noun.time
.	.	O
Listening	VBG	B-verb.perception
to	TO	O
the	DT	O
arts	NNS	B-noun.communication
show	NN	I-noun.communication
on	IN	O
@BBCRadio4	USR	O
.	.	O

CHILLIN	VBG	B-verb.stative
@LIVE	USR	O
TONIGHT	NN	B-noun.time
!	.	O

Knowing	VBG	B-verb.cognition
that	IN	O
I	PRP	O
have	VBP	B-verb.social
people	NNS	B-noun.group
who	WP	I-noun.group
love	VBP	B-verb.emotion
me	PRP	O
and	CC	O
I	PRP	O
love	VBP	B-verb.emotion
them	PRP	O
back	RB	O
makes	VBZ	B-verb.creation
my	PRP$	O
day	NN	B-noun.time

hows	WRB	O
everyones	PRP$	O
day	NN	B-noun.time
goin	VBG	B-verb.social
?	.	O

This	DT	O
is	VBZ	B-verb.stative
the	DT	O
2nd	CD	O
hospital	NNS	B-noun.location
ive	PRP	O
been	VBN	B-verb.stative
in	IN	O
today	NN	B-noun.time
,	,	O
but	CC	O
ive	PRP	O
just	RB	O
seen	VBN	B-verb.perception
a	DT	O
doctor	NN	B-noun.person
who	WP	O
was	VBD	B-verb.stative
an	DT	O
older	JJR	O
version	NN	B-noun.relation
of	IN	O
justin	NNP	B-noun.person
:'	UH	O
)	UH	O

@Zerinaakers	USR	O
talking	VBG	B-verb.communication
about	IN	O
as	RB	O
far	RB	O
as	IN	O
shooting	VBG	B-verb.motion
for	IN	O
location	NN	B-noun.location
its	PRP	O
going	VBG	B-verb.change
to	TO	O
be	VB	B-verb.stative
on	IN	O
#Vh1	HT	B-noun.artifact
so	RB	O
by	IN	O
the	DT	O
end	NN	B-noun.time
of	IN	O
the	DT	O
month	NN	B-noun.time
i	PRP	O
should	MD	O
know	VB	B-verb.cognition
something	NN	B-noun.cognition

@acoyne	USR	O
but	CC	O
then	RB	O
what	WP	O
's	VBZ	B-verb.stative
the	DT	O
point	NN	B-noun.cognition
of	IN	O
twitter	NNP	B-noun.communication
if	IN	O
people	NNS	B-noun.group
can	MD	B-verb.change
just	RB	O
write	VB	B-verb.creation
nice	JJ	O
long	JJ	O
messages	NNS	B-noun.communication
?	.	O
it	PRP	O
would	MD	O
lose	VB	B-verb.possession
its	PRP$	O
critical	JJ	O
advantage	NN	B-noun.attribute
.	.	O

My	PRP$	O
dad	NN	B-noun.person
laughed	VBD	B-verb.body
when	WRB	O
he	PRP	O
read	VBD	B-verb.cognition
about	IN	O
Linkin	NNP	B-noun.group
Park	NNP	I-noun.group
being	VBG	O
classified	VBN	B-verb.cognition
under	IN	O
'	''	O
rap-rock'.	NN	B-noun.communication
I	PRP	O
hope	VBP	B-verb.emotion
he	PRP	O
did	VBD	O
n't	RB	O
mean	VB	B-verb.cognition
'	''	O
shit	UH	O
my	PRP$	O
son	NN	B-noun.person
listens	VBZ	B-verb.perception
to'.	TO	O

@jimmy722	USR	O
surgery	NN	B-noun.act
or	CC	O
not	RB	O
,	,	O
the	DT	O
most	RBS	O
important	JJ	O
thing	NN	B-noun.state
is	VBZ	B-verb.stative
that	DT	O
'll	MD	O
be	VB	B-verb.stative
all	DT	O
okay	NN	B-noun.state
after	IN	O
that	DT	O
!	.	O

...	:	O
Good	JJ	O
day	NN	B-noun.time
at	IN	O
school	NN	B-noun.group
,!	.	O
Getting	VBG	B-verb.motion
the	DT	O
bus	NN	B-noun.artifact
home	NN	O
from	IN	O
school	NN	B-noun.group
was	VBD	B-verb.stative
even	RB	O
funnyer	JJR	O
:D	UH	O
xHahaa	UH	O
!!	.	O
;)	UH	O
x	UH	O

Israel	NNP	B-noun.location
grinds	VBZ	B-verb.motion
to	TO	O
a	DT	O
halt	NN	B-noun.state
for	IN	O
Yom	NNP	B-noun.relation
Kippur	NNP	I-noun.relation
fasting	JJ	O
day	NN	B-noun.time
(	(	O
wwrn.org	URL	O
)	)	O
http://bit.ly/cqlwCZ	URL	O

The	NNP	B-noun.communication
Town	NNP	I-noun.communication
might	MD	O
be	VB	B-verb.stative
one	CD	O
of	IN	O
the	DT	O
best	JJS	O
movies	NNS	B-noun.communication
I	PRP	O
have	VBP	O
seen	VBN	B-verb.perception
all	DT	O
year	NN	B-noun.time
.	.	O
So	RB	O
,	,	O
so	RB	O
good	JJ	O
.	.	O
And	CC	O
do	VB	O
n't	RB	O
worry	VB	B-verb.emotion
Ben	NNP	B-noun.person
,	,	O
we	PRP	O
already	RB	O
forgave	VBP	B-verb.communication
you	PRP	O
for	IN	O
Gigli	NNP	B-noun.communication
.	.	O
Really	RB	O
.	.	O

February	NNP	B-noun.time
is	VBZ	B-verb.stative
Love	NNP	B-noun.time
Your	NNP	I-noun.time
Library	NNP	I-noun.time
Month	NNP	I-noun.time
.	.	O
Take	VB	B-verb.social
a	DT	O
moment	NN	B-noun.time
to	TO	O
fill	VB	B-verb.change
out	IN	O
a	DT	O
heart	NN	B-noun.artifact
in	IN	O
our	PRP$	O
lobby	NN	B-noun.location
with	IN	O
why	WRB	O
you	PRP	O
love	VBP	B-verb.emotion
the	DT	O
Niles	NNP	B-noun.artifact
...	:	O
http://fb.me/RxpYpimE	URL	O

Morning	UH	O
kush	NNP	B-noun.plant

My	PRP$	O
town	NN	B-noun.location
!	.	O
RT	RT	O
@Etsy	USR	O
:	:	O
This	DT	O
week	NN	B-noun.time
's	POS	O
Dinner	NN	B-noun.food
&	CC	O
a	DT	O
Video	NN	B-noun.communication
:	:	O
Take	VB	B-verb.social
a	DT	O
visit	NN	B-noun.act
to	TO	O
one	CD	O
of	IN	O
the	DT	O
largest	JJS	O
antique	NN	B-noun.act
shows	NNS	I-noun.act
in	IN	O
the	DT	O
country	NN	B-noun.location
.	.	O
http://etsy.me/9tTkop	URL	O

Mum	NN	B-noun.person
just	RB	O
told	VBD	B-verb.communication
me	PRP	O
she	PRP	O
bought	VBD	B-verb.possession
me	PRP	O
an	DT	O
alice	NNP	B-noun.artifact
wig	NN	I-noun.artifact
and	CC	O
an	DT	O
eclipse	NNP	B-noun.time
advent	NNP	I-noun.time
calendar	NN	I-noun.time
,	,	O
could	MD	O
this	DT	O
day	NN	B-noun.time
get	VB	B-verb.change
better	JJR	O
?	.	O

Cowboys	NNP	B-noun.person
vs	IN	O
.	.	O
Lions	NNP	B-noun.animal
:	:	O
The	DT	O
Jason	NNP	B-noun.time
Garrett	NNP	I-noun.time
era	NN	I-noun.time
got	VBD	B-verb.change
off	RP	O
to	TO	O
a	DT	O
good	JJ	O
start	NN	B-noun.event
last	JJ	O
week	NN	B-noun.time
.	.	O
Now	RB	O
the	DT	O
Cowboys	NNS	B-noun.person
will	MD	O
try	VB	B-verb.social
to	TO	O
snap	VB	B-verb.communication
a	DT	O
f	NN	O
...	:	O
http://bit.ly/bSS914	URL	O

@abzmedic	USR	O
I	PRP	O
'm	VBP	B-verb.stative
missing	VBG	B-verb.stative
autumn	NN	B-noun.event
because	IN	O
of	IN	O
work	NN	B-noun.act
.	.	O
:(	UH	O
I	PRP	O
must	MD	O
get	VB	B-verb.motion
into	IN	O
the	DT	O
forests	NNS	B-noun.location
tomorrow	NN	B-noun.time
!	.	O

This	DT	O
will	MD	O
be	VB	B-verb.stative
a	DT	O
great	JJ	O
week	NN	B-noun.time
hell	UH	O
a	DT	O
great	JJ	O
month	NN	B-noun.time

@MrPregameShawty	USR	O
Lol	UH	O
i	PRP	O
be	VBP	B-verb.stative
trippin	VBG	B-verb.emotion
when	WRB	O
i	PRP	O
get	VBP	B-verb.change
bored	JJ	O
!	.	O

Working	VBG	B-verb.social
at	IN	O
my	PRP$	O
old	JJ	O
office	NN	B-noun.location
tomorrow	NN	B-noun.time
to	TO	O
catch	VB	B-verb.cognition
the	DT	O
bookkeeping	NN	B-noun.act
up	RP	O
.	.	O
Money	NN	B-noun.possession
to	TO	O
do	VB	B-verb.creation
easy	JJ	O
stuff	NN	B-noun.act
when	WRB	O
I	PRP	O
would	MD	O
just	RB	O
be	VB	O
sitting	VBG	B-verb.stative
around	IN	O
anyway	NN	O
?	.	O
Yes	UH	O
plz	UH	O
.	.	O

@abbi5895	USR	O
Bacon	NNP	B-noun.artifact
swishers	NNP	I-noun.artifact
!!	.	O
RT	RT	O
londonland	USR	O
:	:	O
They	PRP	O
put	VBP	B-verb.contact
bacon	NN	B-noun.food
on	IN	O
everything	NN	B-noun.Tops
these	DT	O
days	NNS	B-noun.time
...	:	O
Bacon	NN	B-noun.food
cereal	NN	I-noun.food
is	VBZ	B-verb.stative
up	RP	O
next	JJ	O
http://hjv.dw.tc/Q0t2R	URL	O

Fresh	JJ	O
out	RP	O
the	DT	O
psych	NN	B-noun.location
ward	NN	I-noun.location
today	NN	B-noun.time

@DIYSara	USR	O
maybe	RB	O
your	PRP$	O
leftovers	NNS	B-noun.food
:)	UH	O
we	PRP	O
were	VBD	O
covered	VBN	B-verb.contact
in	IN	O
ice	NN	B-noun.substance
all	DT	O
day	NN	B-noun.time
Friday	NNP	B-noun.time
,	,	O
no	DT	O
power	NN	B-noun.phenomenon
most	JJS	O
of	IN	O
the	DT	O
day	NN	B-noun.state
and	CC	O
all	DT	O
gone	VBN	O
by	IN	O
Sat	NNP	B-noun.time
.	.	O
evening	NN	B-noun.time

[	(	O
GigaOM	NNP	O
]	)	O
DRM	NNP	B-noun.group
FAIL	VB	B-noun.state
:	:	O
Five	CD	O
Broken	JJ	O
Copy	NN	B-noun.artifact
Protection	NN	I-noun.artifact
Schemes	NNS	I-noun.artifact
:	:	O
This	DT	O
week	NN	B-noun.time
,	,	O
we	PRP	O
learned	VBD	B-verb.cognition
that	IN	O
the	DT	O
HDCP	NNP	B-noun.artifact
copy	NN	I-noun.artifact
protection	NN	I-noun.artifact
scheme	NN	I-noun.artifact
...	:	O
http://bit.ly/blWf0e	URL	O

@MzStarrBurst	USR	O
You	PRP	O
doing	VBG	B-verb.social
a	DT	O
person	NN	B-noun.person
's	POS	O
makeup	NN	B-noun.artifact
does	VBZ	O
n't	RB	O
dictate	VB	B-verb.communication
what	WP	O
medication	NN	B-noun.artifact
they	PRP	O
may	MD	O
receive	VB	B-verb.possession
.	.	O
That	DT	O
's	VBZ	B-verb.stative
my	PRP$	O
point	NN	B-noun.cognition
.	.	O

Observances	NNS	B-noun.act
mark	VBP	B-verb.social
9/11	CD	O
anniversary	NN	B-noun.time
:	:	O
Observances	NNS	B-noun.act
in	IN	O
Temecula	NNP	B-noun.location
and	CC	O
elsewhere	RB	O
throughout	IN	O
the	DT	O
region	NN	B-noun.location
last	JJ	O
week	NN	B-noun.time
marked	VBD	B-verb.social
the	DT	O
...	:	O
http://dlvr.it/5Rckw	URL	O

October	NNP	B-noun.time
is	VBZ	B-verb.stative
Breast	NNP	B-noun.time
Cancer	NNP	I-noun.time
Awareness	NNP	I-noun.time
month	NN	I-noun.time
-	:	O
a	DT	O
portion	NN	B-noun.relation
of	IN	O
the	DT	O
proceeds	NNS	B-noun.possession
from	IN	O
purchase	NN	B-noun.act
of	IN	O
this	DT	O
beautiful	JJ	O
diamond	NN	B-noun.object
...	:	O
http://fb.me/B680RuaH	URL	O

RT	RT	O
@taaeamo	USR	O
Friggg	NNP	B-noun.person
how	WRB	O
long	JJ	O
is	VBZ	B-verb.stative
flow	NNP	B-noun.communication
93.5	NNP	I-noun.communication
gonna	VBG	O
be	VB	B-verb.stative
new	JJ	O
?	.	O

Not	RB	O
feeling	VBG	B-verb.emotion
up	IN	O
to	TO	O
par	NN	O
today	NN	I-noun.time
.	.	O
#stressing	HT	B-noun.cognition

I	PRP	O
just	RB	O
took	VBD	B-verb.social
"	''	O
After	IN	O
getting	VBG	O
trampled	VBD	B-verb.motion
at	IN	O
a	DT	O
Justin	NNP	B-noun.communication
Bieber	NNP	I-noun.communication
concert	NN	I-noun.communication
,	,	O
yoiu	PRP	O
wake	VBP	B-verb.body
up	IN	O
and	CC	O
..."	''	O
and	CC	O
got	VBD	B-verb.competition
:	:	O
Part	NN	B-noun.relation
6	CD	O
:)	UH	O
!	.	O
Try	VB	B-verb.social
it	PRP	O
:	:	O
http://tinyurl.com/26zeju5	URL	O

the	DT	O
one	NN	B-noun.quantity
and	CC	O
only	JJ	O
MARK	NNP	B-noun.person
MEISMER	NNP	I-noun.person
is	VBZ	O
teaching	VBG	B-verb.communication
TONIGHT	NN	B-noun.time
at	IN	O
EDGe	NNP	B-noun.location
at	IN	O
830-1030	CD	O
!	.	O
Come	VB	B-verb.motion
twirlllllllllll	VB	B-verb.motion
!!!!!	.	O
RT	RT	O
!!	.	O

USM	NNP	O
get	VB	B-verb.change
ready	RB	O
yours	PRP$	O
truly	RB	O
tonight	NN	B-noun.time
at	IN	O
frat	NN	B-noun.location
house	NN	I-noun.location
Hattiesburg	NNP	I-noun.location
on	IN	O
the	DT	O
1s	CD	O
n	CC	O
2s	CD	O
!!	.	O

#oyster	HT	B-noun.group
fans	NNS	I-noun.group
get	VBP	B-verb.change
ready	JJ	O
4	IN	O
Tuesday	NNP	B-noun.time
dollar	NN	I-noun.time
oyster	NN	I-noun.time
night	NN	I-noun.time
!	.	O
More	JJR	O
varieties	NNS	B-noun.group
,	,	O
more	JJ	O
fun	NN	B-noun.act
,	,	O
more	JJR	O
Jeff	NNP	B-noun.person
.	.	O
Think	VB	B-verb.cognition
outside	IN	O
the	DT	O
(	(	O
cont	NN	B-verb.stative
)	)	O
http://tl.gd/8m0d6d	URL	O

today	NN	B-noun.time
is	VBZ	B-verb.stative
my	PRP$	O
last	JJ	O
day	NN	B-noun.time
at	IN	O
the	DT	O
office	NN	B-noun.location
.	.	O

buy	VB	B-verb.possession
it	PRP	O
when	WRB	O
it	PRP	O
comes	VBZ	B-verb.communication
out	IN	O
.	.	O
o_O	UH	O
RT	RT	O
@ReginaPearl	USR	O
yo	UH	O
is	VBZ	B-verb.stative
there	RB	O
another	DT	O
way	NN	B-noun.attribute
to	TO	O
listen	VB	B-verb.perception
to	TO	O
nicki	NNP	B-noun.communication
album	NNP	I-noun.communication
beside	IN	O
fb	NNP	B-noun.communication
?	.	O

@jaredleto	USR	O
...	:	O
ive	PRP	O
been	VBN	B-verb.social
to	TO	O
13	CD	O
30stm	NNP	B-noun.event
concerts	NNS	I-noun.event
now	RB	O
and	CC	O
you	PRP	O
never	RB	O
got	VBD	B-verb.motion
me	PRP	O
on	IN	O
stage	NN	B-noun.location
during/before	RB	O
kings	NNP	B-noun.communication
and	CC	O
queens	NNPS	I-noun.communication
:(	UH	O
((	UH	O

LIVESTRONG	NNP	B-noun.time
Day	NNP	I-noun.time
is	VBZ	B-verb.stative
10-02-10	CD	O
around	IN	O
the	DT	O
world	NN	B-noun.group
.	.	O

Why	WRB	O
hate	VBP	B-verb.emotion
on	IN	O
somebody	NN	B-noun.person
for	IN	O
doing	VBG	B-verb.social
well	RB	O
when	WRB	O
you	PRP	O
can	MD	B-verb.change
simply	RB	O
say	VB	B-verb.communication
great	JJ	O
job	NN	B-noun.act
and	CC	O
move	VB	B-verb.motion
on	IN	O
..	.	O
[Haters	NNS	B-noun.person
u	PRP	O
can	MD	B-verb.change
kill	VB	B-verb.contact
yourself	PRP	O
]	:	O
cuz	IN	O
ur	PRP	O
losers	NNS	B-noun.person

Yo	UH	O
kids	NNS	B-noun.group
!	.	O
Today	NN	B-noun.time
's	POS	O
ACF	NNP	B-noun.group
Friday	NNP	I-noun.group
Large	NNP	I-noun.group
Group	NNP	I-noun.group
is	VBZ	B-verb.stative
at	IN	O
PITT	NNP	B-noun.group
University	NNP	I-noun.group
!	.	O
It	PRP	O
's	VBZ	B-verb.stative
at	IN	O
Cathedral	NNP	B-noun.location
of	NNP	I-noun.location
Learning	NNP	I-noun.location
G24	NNP	I-noun.location
at	IN	O
7pm	CD	O
!	.	O
Be	VB	B-verb.stative
sure	JJ	O
to	TO	O
check	VB	B-verb.cognition
it	PRP	O
out	RP	O
!	.	O

I	PRP	O
see	VBP	B-verb.social
her	PRP	O
tomorrow	NN	B-noun.time
:	UH	O
3	UH	O
so	UH	O
yeah~	UH	O
ca	MD	O
n't	RB	O
wait	VB	B-verb.stative

LISTEN	VB	B-verb.perception
TO	TO	O
Haunted	NNP	B-noun.communication
Hearts	NNP	I-noun.communication
TUNE	NN	B-noun.communication
"	''	O
SISTER	NNP	B-noun.communication
LOVERS	NNP	I-noun.communication
TONIGHT	NNP	I-noun.communication
"	''	O
.	.	O
GREAT	JJ	O
TUNE	NN	B-noun.communication
ABOUT	IN	O
LISTENING	VBG	B-verb.perception
TO	TO	O
YOUR	PRP$	O
FAVOURITE	JJ	O
RECORDS	NNS	B-noun.communication
...	:	O
http://fb.me/UJ35aFnM	URL	O

RT	RT	O
@IronRangeMN	USR	O
:	:	O
October	NNP	B-noun.communication
Iron	NNP	I-noun.communication
Range	NNP	I-noun.communication
eNews	NNS	I-noun.communication
and	CC	O
Specials	NNS	B-noun.communication
http://conta.cc/9N6D15	URL	O
via	HT	O
#constantcontact	HT	O

RT	RT	O
@m_candelaria	USR	O
:	:	O
The	DT	O
amazing	JJ	O
Follow	NNP	B-noun.cognition
Friday	NNP	I-noun.cognition
Train	NNP	I-noun.cognition
:	:	O
@Sketchjobs	USR	O
@lollieshopping	USR	O
@philadelphiabn	USR	O
@elainebiss	USR	O
@TableMatters10	USR	O
@STALKmyPRETT	USR	O
...	:	O

RT	RT	O
@therbertson	USR	O
:	:	O
Just	RB	O
saw	VBD	B-verb.perception
the	DT	O
worst	JJS	O
movie	NN	B-noun.communication
in	IN	O
years	NNS	B-noun.time
...	:	O
Piranha	NNP	B-noun.communication
3D	NNP	I-noun.communication
just	RB	O
exceeded	VBN	B-verb.stative
the	DT	O
limits	NNS	B-noun.attribute
of	IN	O
crappyness	NN	B-noun.state
.	.	O
|	:	O
Glad	JJ	O
you	PRP	O
enjoyed	VBD	B-verb.emotion
it	PRP	O
.	.	O

It	PRP	O
might	MD	O
just	RB	O
be	VB	B-verb.stative
me	PRP	O
but	CC	O
when	WRB	O
males	NN	B-noun.group
text	VBP	B-verb.communication
"	''	O
K	NN	B-noun.communication
"	''	O
or	CC	O
cross	VBP	B-verb.motion
there	PRP$	O
legs	NNS	B-noun.body
while	IN	O
sitting	VBG	B-verb.stative
ai	VBZ	B-verb.stative
n't	RB	O
cool	JJ	O
wit	IN	O
me	PRP	O
.	.	O

RT	RT	O
@justinbieber	USR	O
:	:	O
ATLANTIC	NNP	B-noun.act
CITY	NNP	I-noun.act
SHOW	NN	I-noun.act
TOMORROW	NN	B-noun.time
!!!	.	O

Exclusive	JJ	O
:	:	O
Rep	NNP	B-noun.person
.	.	O
Steve	NNP	I-noun.person
King	NNP	I-noun.person
on	IN	O
ObamaCare	NNP	B-noun.act
,	,	O
Tea	NNP	B-noun.group
Party	NNP	I-noun.group
,	,	O
and	CC	O
Constitution	NNP	B-noun.time
Day	NNP	I-noun.time
:	:	O
The	DT	O
inclusion	NN	B-noun.state
of	IN	O
the	DT	O
Tenth	NNP	B-noun.act
Amendment	NNP	I-noun.act
in	IN	O
...	:	O
http://bit.ly/cYITA8	URL	O

enough	RB	O
assassins	NNP	B-noun.communication
creed	NNP	I-noun.communication
for	IN	O
today	NN	B-noun.time
,	,	O
now	RB	O
its	PRP	O
time	NN	B-noun.event
for	IN	O
some	DT	O
homework	NN	B-noun.act
,	,	O
and	CC	O
a	DT	O
chocolate	NN	B-noun.food
milkshake	NN	I-noun.food
:D	UH	O

OMG	UH	O
,	,	O
you	PRP	O
guys	NNS	B-noun.group
are	VBP	B-verb.stative
too	RB	O
funny	JJ	O
today	RB	B-noun.time
.	.	O
I	PRP	O
'm	VBP	B-verb.stative
all	DT	O
about	IN	O
the	DT	O
Unicorns	NNP	B-noun.animal
!!!	.	O
Have	VB	B-verb.possession
a	DT	O
great	JJ	O
week	NN	B-noun.time
everyone	NN	B-noun.person
!!	.	O

@RheaFayeB	USR	O
yaaaayyy	UH	O
!!!!!	.	O
Same	JJ	O
to	TO	O
you	PRP	O
rhea	NNP	B-noun.person
!!!!!	.	O
This	DT	O
year	NN	B-noun.time
reeks	VBZ	B-verb.perception
epic-ism	JJ	O
all	DT	O
over	IN	O
!!!	.	O
Be	VB	B-verb.stative
sure	JJ	O
to	TO	O
ride	VB	B-verb.motion
that	DT	O
epic	NN	B-noun.event
wave	NN	I-noun.event
;)	UH	O

@MANTOTHEDON	USR	O
he	PRP	O
and	CC	O
Ally	NNP	B-noun.person
Hilfiger	NNP	I-noun.person
are	VBP	B-verb.stative
now	RB	O
working	VBG	B-verb.social
together	RB	O
.	.	O
The	DT	O
film	NN	B-noun.communication
's	POS	O
releasing	VBG	B-verb.change
on	IN	O
Feb	NNP	B-noun.time
.	.	O
4th	CD	O
.	.	O
It	PRP	O
's	VBZ	B-verb.stative
really	RB	O
good	JJ	O
.	.	O

#Fancyflow	HT	B-noun.location
..	:	O
im	PRP	O
in	IN	O
the	DT	O
